id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
20326395,49704571,Brooklyn,Greenpoint,40.72074,-73.9432,Entire home/apt,30,4,0.19,8,125,90
31978518,51414586,Brooklyn,Fort Greene,40.689040000000006,-73.9759,Entire home/apt,3,4,2.14,1,78,225
18087564,5735174,Brooklyn,Greenpoint,40.73542,-73.9562,Entire home/apt,20,17,0.65,1,59,120
7555693,39603420,Manhattan,Harlem,40.82652,-73.95304,Private room,1,151,3.17,1,0,75
3010664,5663597,Brooklyn,Prospect Heights,40.67553,-73.96376,Entire home/apt,3,11,0.19,1,21,350
22195324,4396760,Brooklyn,Williamsburg,40.71436,-73.93812,Entire home/apt,2,21,1.14,1,70,189
16485990,13713605,Brooklyn,Kensington,40.64272,-73.97187,Entire home/apt,3,13,1.09,2,141,140
9092903,552067,Brooklyn,Williamsburg,40.70994,-73.94915,Entire home/apt,7,9,0.21,1,0,120
13446124,18419593,Manhattan,Morningside Heights,40.81353,-73.95878,Private room,2,126,3.4,1,12,76
19986637,33527075,Queens,Elmhurst,40.745470000000005,-73.87746,Private room,2,103,4.34,2,3,57
23727037,127345864,Brooklyn,East Flatbush,40.641740000000006,-73.93193000000001,Entire home/apt,2,26,2.21,4,29,135
33407244,224317184,Manhattan,Inwood,40.86364,-73.92835,Private room,3,4,1.85,8,237,90
11603201,7982432,Queens,Long Island City,40.76485,-73.93959,Private room,1,1,0.03,1,0,65
20014072,15617507,Bronx,Morris Park,40.85145,-73.86129,Private room,1,53,2.65,3,137,29
16337271,28450419,Manhattan,Gramercy,40.73794,-73.98423000000001,Entire home/apt,10,4,0.15,1,48,200
23978509,178303634,Brooklyn,South Slope,40.66429,-73.9906,Entire home/apt,5,2,0.13,2,0,120
10160215,2787,Brooklyn,Gravesend,40.60755,-73.9741,Private room,1,17,0.4,6,174,79
9529493,1461344,Brooklyn,Williamsburg,40.71218,-73.95766,Entire home/apt,3,20,0.46,1,128,245
19264368,314115,Bronx,Morrisania,40.8329,-73.89608,Private room,5,4,0.16,1,175,60
30527535,227679456,Brooklyn,Prospect-Lefferts Gardens,40.66147,-73.9415,Private room,1,32,4.66,7,7,55
30047357,204906313,Brooklyn,Sheepshead Bay,40.59021,-73.94800000000001,Private room,1,45,5.74,3,83,55
3819407,9784802,Manhattan,Upper West Side,40.77627,-73.98080999999999,Entire home/apt,3,70,1.19,1,71,325
15310417,77778146,Brooklyn,Crown Heights,40.66596,-73.94936,Private room,1,13,0.39,8,311,75
23557996,16400151,Brooklyn,Bushwick,40.70199,-73.92035,Private room,2,10,0.61,1,0,45
31205946,52593429,Brooklyn,Bushwick,40.70293,-73.9265,Private room,2,14,2.55,2,40,45
18891508,9898029,Brooklyn,East Flatbush,40.6506,-73.92553000000001,Private room,3,6,0.27,5,307,67
9809911,50537550,Brooklyn,Bedford-Stuyvesant,40.68441,-73.91625,Entire home/apt,2,24,0.56,1,365,185
7116034,16296388,Brooklyn,Bushwick,40.68412,-73.91045,Private room,1,4,0.13,1,0,43
25677480,9726872,Manhattan,Upper East Side,40.7677,-73.95476,Shared room,1,7,0.55,1,66,70
25192722,6735192,Brooklyn,Bedford-Stuyvesant,40.68195,-73.94827,Private room,3,23,1.69,1,0,55
13243946,5704909,Manhattan,Harlem,40.80041,-73.95237,Entire home/apt,3,1,0.03,1,0,160
29282847,80026984,Manhattan,Harlem,40.80132,-73.95496,Entire home/apt,3,3,0.4,1,239,195
4930683,25399747,Brooklyn,Bedford-Stuyvesant,40.68168,-73.9368,Entire home/apt,3,91,2.0,1,160,100
19636727,137999892,Staten Island,Concord,40.60732,-74.08709,Private room,2,36,1.6,7,286,40
714939,3578480,Manhattan,West Village,40.73795,-74.00593,Entire home/apt,3,29,0.38,1,22,495
35574349,159112181,Manhattan,SoHo,40.72683,-74.00222,Entire home/apt,1,1,1.0,1,308,275
22601249,166262295,Queens,Long Island City,40.75337,-73.93355,Entire home/apt,2,57,3.57,2,53,95
27773847,129263359,Manhattan,Hell's Kitchen,40.76398,-73.99087,Entire home/apt,2,1,0.38,1,9,250
33960800,56338076,Manhattan,Harlem,40.81431,-73.93994,Entire home/apt,1,6,2.25,3,0,130
35220992,161906388,Queens,Woodhaven,40.687940000000005,-73.85566,Private room,1,4,4.0,1,3,45
30476363,3229770,Queens,Sunnyside,40.73662,-73.92371999999999,Entire home/apt,3,7,1.11,4,280,129
1864061,9720494,Manhattan,Hell's Kitchen,40.75562,-73.99736,Entire home/apt,5,42,0.61,1,80,525
30129493,24131677,Manhattan,Financial District,40.70636,-74.0096,Entire home/apt,7,14,1.98,2,305,240
29631667,4138139,Brooklyn,Crown Heights,40.67306,-73.95509,Private room,4,3,1.73,1,16,72
29994675,225489491,Brooklyn,Bedford-Stuyvesant,40.67773,-73.90865,Private room,2,4,1.67,1,363,40
14760211,61391963,Manhattan,Upper East Side,40.78321,-73.95645999999999,Entire home/apt,30,4,0.21,91,311,200
12089013,30283594,Manhattan,Midtown,40.76545,-73.98156,Entire home/apt,30,1,0.23,121,351,239
4115327,21352288,Brooklyn,South Slope,40.66617,-73.98626999999999,Entire home/apt,3,87,1.53,1,204,158
3983469,8734291,Manhattan,Upper West Side,40.80311,-73.96648,Private room,1,65,1.12,1,301,75
17866302,22089863,Manhattan,Harlem,40.80533,-73.95049,Private room,1,2,0.4,1,280,75
28073918,51022084,Brooklyn,Williamsburg,40.71216,-73.95968,Private room,4,3,0.3,1,29,75
26743923,164291123,Manhattan,Flatiron District,40.74107,-73.98693,Private room,1,35,3.11,3,331,179
21638538,130201799,Manhattan,SoHo,40.7244,-73.99884,Private room,3,31,1.54,1,69,169
1164101,6376776,Manhattan,West Village,40.738040000000005,-74.00416,Private room,30,13,0.18,1,282,89
22176068,161997330,Manhattan,Chelsea,40.74221,-73.99625999999999,Entire home/apt,9,2,0.11,1,0,295
695216,3558158,Brooklyn,Fort Greene,40.69096,-73.97241,Entire home/apt,2,119,1.46,1,0,134
20174127,2778578,Manhattan,Upper East Side,40.77553,-73.9539,Private room,4,5,0.22,1,27,154
14949281,91445933,Manhattan,Theater District,40.75863,-73.98812,Private room,1,163,4.75,1,102,40
33845173,253836845,Brooklyn,Crown Heights,40.66945,-73.95716999999999,Private room,30,1,1.0,7,94,64
28510048,57812046,Brooklyn,Flatbush,40.63848,-73.96571999999999,Entire home/apt,3,2,1.05,2,18,330
34017119,219517861,Manhattan,Financial District,40.70735,-74.01221,Entire home/apt,2,1,1.0,327,346,215
30180208,75349777,Manhattan,Harlem,40.81533,-73.95733,Private room,3,3,0.42,1,0,70
22986248,170457264,Brooklyn,Park Slope,40.67031,-73.98603,Entire home/apt,2,6,0.36,1,0,200
4837865,19636200,Manhattan,Upper West Side,40.77692,-73.97977,Private room,1,34,0.71,1,8,85
15423552,98853519,Manhattan,Upper West Side,40.80209,-73.96195999999999,Entire home/apt,4,12,0.44,1,0,174
28757780,216917414,Manhattan,Washington Heights,40.851040000000005,-73.93979,Private room,2,12,1.34,2,0,60
24380794,184009385,Brooklyn,Williamsburg,40.71434,-73.94275,Entire home/apt,2,48,3.27,2,53,150
25231000,29124230,Manhattan,West Village,40.73133,-74.00461,Entire home/apt,7,5,0.39,1,34,180
23035441,170935045,Manhattan,Upper West Side,40.78904,-73.97171999999999,Entire home/apt,5,1,0.06,1,0,117
25285637,191011879,Manhattan,Midtown,40.75298,-73.96919,Entire home/apt,2,50,3.74,2,92,199
20111383,18547000,Queens,Astoria,40.77037,-73.92416999999999,Shared room,3,28,2.26,1,248,60
13883249,48852712,Manhattan,West Village,40.73756,-73.99858,Entire home/apt,3,6,0.17,1,0,147
22151092,5853457,Brooklyn,Borough Park,40.64226,-73.99706,Private room,1,12,0.65,4,333,56
14629018,59503891,Queens,Long Island City,40.74829,-73.93253,Entire home/apt,2,1,0.03,1,0,100
32993357,96737879,Brooklyn,Williamsburg,40.70263,-73.93488,Private room,5,1,0.37,3,4,70
13343144,54807420,Queens,Astoria,40.75619,-73.92546,Private room,60,3,0.1,1,83,80
4460838,14758012,Manhattan,Nolita,40.72421,-73.99304000000001,Entire home/apt,3,66,1.24,1,0,195
34977363,49646933,Manhattan,Midtown,40.75375,-73.97416,Entire home/apt,3,1,1.0,1,165,190
11947067,63790712,Manhattan,Harlem,40.80477,-73.95454000000001,Private room,2,16,0.4,2,0,40
19710855,49764808,Brooklyn,Bedford-Stuyvesant,40.67848,-73.91543,Entire home/apt,2,67,2.85,2,171,85
3425168,10665748,Manhattan,East Village,40.73005,-73.98525,Entire home/apt,30,7,0.12,1,339,122
14148550,35660592,Queens,Corona,40.75134,-73.85219000000001,Entire home/apt,2,83,2.32,6,320,79
7399178,38767720,Manhattan,Lower East Side,40.71934,-73.98424,Private room,1,2,0.04,1,0,97
4402117,22780462,Queens,Kew Gardens Hills,40.72891,-73.82588,Entire home/apt,3,82,1.55,2,327,149
20405148,39469667,Manhattan,Midtown,40.7577,-73.9662,Private room,1,142,6.6,1,38,105
32163798,3280640,Manhattan,Midtown,40.74437,-73.98848000000001,Entire home/apt,3,18,3.83,1,26,250
15344255,97842006,Manhattan,Chelsea,40.74624,-74.00371,Entire home/apt,1,51,1.63,1,9,225
51572,237329,Manhattan,Chelsea,40.74859,-73.99671,Private room,1,375,3.52,1,328,123
26251284,197053492,Manhattan,Financial District,40.70747,-74.00663,Entire home/apt,1,15,1.18,8,143,309
27062294,48539240,Manhattan,Gramercy,40.73411,-73.98289,Private room,1,1,0.09,2,0,199
1843108,2021121,Brooklyn,Cypress Hills,40.6784,-73.89362,Entire home/apt,1,319,8.52,1,357,125
31759409,63966717,Bronx,Belmont,40.85929,-73.89165,Private room,2,1,0.25,2,0,99
11851288,42308954,Queens,Sunnyside,40.74156,-73.91866,Entire home/apt,3,6,0.16,1,0,110
30404034,6899080,Brooklyn,Bedford-Stuyvesant,40.68181,-73.91811,Entire home/apt,3,22,3.49,1,44,115
5558242,16548032,Brooklyn,Park Slope,40.66907,-73.97609,Entire home/apt,5,4,0.08,1,0,115
12587102,1623346,Brooklyn,Williamsburg,40.71468,-73.95841,Private room,2,2,0.14,1,0,53
25420704,191901037,Brooklyn,Sheepshead Bay,40.58484,-73.94022,Private room,10,1,0.08,2,331,70
5205123,81928,Brooklyn,Bedford-Stuyvesant,40.6856,-73.95331999999999,Entire home/apt,3,45,0.96,1,0,150
327521,82896,Manhattan,East Village,40.725,-73.98850999999999,Entire home/apt,5,1,0.02,1,0,150
33138360,39362079,Brooklyn,Crown Heights,40.6704,-73.95038000000001,Entire home/apt,2,7,2.5,1,0,95
13077301,22541573,Manhattan,Tribeca,40.71642,-74.00667,Entire home/apt,30,1,0.07,87,262,245
10546254,54378184,Brooklyn,Fort Greene,40.68706,-73.97065,Entire home/apt,30,20,0.47,3,326,150
31624862,10371008,Manhattan,Upper East Side,40.76455,-73.95645999999999,Entire home/apt,4,1,1.0,2,217,135
158955,465589,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,2,385,4.0,1,222,139
28739729,209386156,Manhattan,East Harlem,40.79983,-73.94116,Shared room,2,27,2.8,9,11,65
13262935,9148721,Brooklyn,Bedford-Stuyvesant,40.68909,-73.94636,Private room,2,9,0.24,2,0,60
5717355,29641189,Brooklyn,Williamsburg,40.703140000000005,-73.93656,Private room,2,3,1.73,1,18,90
28615793,9299046,Manhattan,Civic Center,40.71638,-74.00419000000001,Private room,5,5,0.6,1,25,120
22175113,9104749,Brooklyn,Bedford-Stuyvesant,40.69134,-73.95551,Private room,3,15,0.8,1,0,50
8860450,12838732,Manhattan,Gramercy,40.73743,-73.98652,Entire home/apt,2,76,1.68,1,12,190
16798165,1653951,Brooklyn,Bay Ridge,40.63473,-74.02833000000001,Entire home/apt,2,109,3.67,1,216,100
23668747,177174475,Manhattan,Midtown,40.74643,-73.98729,Entire home/apt,1,8,0.57,17,239,163
8844402,45232769,Queens,Astoria,40.76628,-73.91761,Private room,2,94,2.08,3,35,75
12814578,40332331,Brooklyn,Windsor Terrace,40.65827,-73.97962,Entire home/apt,2,117,3.08,2,262,125
22205284,5853457,Brooklyn,Borough Park,40.64212,-73.9973,Entire home/apt,2,27,1.47,4,308,149
10730086,28546873,Brooklyn,Bedford-Stuyvesant,40.68995,-73.92844000000001,Private room,3,9,0.34,1,80,45
21230213,125549620,Brooklyn,Bedford-Stuyvesant,40.68527,-73.93924,Private room,2,1,0.05,1,0,35
34960545,3954840,Queens,Ditmars Steinway,40.77558,-73.90505999999999,Entire home/apt,2,1,1.0,1,5,174
32443972,243716532,Brooklyn,Bedford-Stuyvesant,40.69067,-73.95823,Entire home/apt,5,12,3.87,1,137,120
20927619,139357580,Queens,Ditmars Steinway,40.77156,-73.90521,Private room,1,48,2.27,8,128,60
10539779,54351163,Manhattan,East Village,40.72834,-73.98048,Entire home/apt,7,65,1.65,1,242,140
4412533,22904933,Manhattan,East Harlem,40.79765,-73.94022,Private room,3,56,1.1,2,90,79
15597600,1781401,Brooklyn,Bedford-Stuyvesant,40.68714,-73.93443,Entire home/apt,4,44,1.71,1,98,155
33658071,3002017,Brooklyn,Bedford-Stuyvesant,40.68466,-73.91716,Entire home/apt,2,10,5.36,1,262,130
1869432,9744172,Manhattan,SoHo,40.72838,-74.00461999999999,Entire home/apt,2,7,0.1,1,265,209
11640637,34220831,Manhattan,Morningside Heights,40.81377,-73.96166,Private room,1,2,0.05,1,0,46
11634575,61382075,Manhattan,Washington Heights,40.84398,-73.94064,Private room,4,2,0.05,2,0,65
22107142,161497828,Brooklyn,Prospect-Lefferts Gardens,40.65534,-73.95644,Entire home/apt,2,2,0.11,1,95,100
34483436,260425153,Manhattan,Midtown,40.764590000000005,-73.97416,Private room,1,1,1.0,14,357,425
28314576,3604985,Brooklyn,Greenpoint,40.73482,-73.95399,Private room,1,4,0.45,1,97,70
6261890,32537024,Brooklyn,Williamsburg,40.712340000000005,-73.94085,Entire home/apt,30,63,1.25,1,321,100
24099296,22543458,Manhattan,Kips Bay,40.74528,-73.97901,Entire home/apt,1,69,4.45,4,133,412
29236294,213781715,Manhattan,NoHo,40.72858,-73.99141,Entire home/apt,1,4,0.47,33,179,179
2744106,12958562,Brooklyn,Fort Greene,40.69226,-73.98056,Private room,4,12,0.19,1,0,95
27250227,134521683,Manhattan,East Village,40.72401,-73.98154,Private room,30,3,0.3,2,34,50
22913600,111782745,Brooklyn,Bushwick,40.70364,-73.93146,Private room,2,23,1.39,2,0,45
1492856,6885157,Brooklyn,Bedford-Stuyvesant,40.68411,-73.95169,Private room,1,162,2.26,15,334,55
29027424,38153613,Queens,Briarwood,40.71047,-73.81562,Private room,4,1,0.11,1,90,350
645922,1740784,Manhattan,Midtown,40.74648,-73.98459,Private room,3,41,0.52,1,0,100
4880811,3568184,Manhattan,SoHo,40.722190000000005,-73.99741999999999,Entire home/apt,1,49,0.94,1,0,200
20031965,142268790,Queens,Forest Hills,40.73386,-73.85202,Entire home/apt,3,4,0.19,2,154,268
6809332,198010,Manhattan,West Village,40.73728,-74.00773000000001,Entire home/apt,5,4,0.09,1,0,95
26774025,201315040,Manhattan,East Village,40.72493,-73.97570999999999,Private room,2,26,2.23,1,118,125
27786254,170026468,Brooklyn,Flatbush,40.65258,-73.96343,Entire home/apt,3,11,1.23,1,165,115
15102026,19983675,Brooklyn,Bedford-Stuyvesant,40.68678,-73.94467,Private room,2,3,0.09,1,0,55
17345621,12501130,Brooklyn,Crown Heights,40.67656,-73.93705,Entire home/apt,2,106,3.72,1,28,100
21914314,3440811,Manhattan,Hell's Kitchen,40.76062,-73.99297,Entire home/apt,3,28,1.45,1,66,85
2193902,1587234,Manhattan,East Village,40.72422,-73.98210999999999,Entire home/apt,2,46,0.8,1,320,225
34976241,254119216,Queens,Woodside,40.74479,-73.91193,Entire home/apt,2,2,2.0,1,5,108
33991062,219517861,Manhattan,Financial District,40.70701,-74.01176,Entire home/apt,2,6,2.57,327,237,255
34041523,256998898,Manhattan,Harlem,40.80514,-73.95561,Private room,1,4,1.88,3,350,140
62891,306545,Manhattan,East Village,40.72477,-73.98161,Entire home/apt,3,185,1.78,2,326,175
47362,214148,Brooklyn,Bedford-Stuyvesant,40.68237,-73.9415,Entire home/apt,26,30,0.29,1,364,175
14994076,310670,Bronx,Eastchester,40.88207,-73.83538,Entire home/apt,2,2,0.18,13,358,299
34575931,163565274,Queens,Flushing,40.72453,-73.79847,Entire home/apt,2,6,5.0,1,8,189
9596708,47705853,Manhattan,Hell's Kitchen,40.75452,-73.99266999999999,Private room,2,93,2.14,3,232,199
27720812,4367464,Brooklyn,Fort Greene,40.69028,-73.97484,Entire home/apt,3,16,1.63,1,0,175
30933599,17259675,Brooklyn,Bushwick,40.70018,-73.91573000000001,Private room,1,3,0.48,1,0,60
27169644,204577752,Brooklyn,Williamsburg,40.7154,-73.93926,Entire home/apt,2,44,4.11,1,7,135
29420970,62533391,Brooklyn,Borough Park,40.63543,-74.00701,Shared room,1,7,0.8,7,365,38
4394687,10952317,Manhattan,Upper East Side,40.77626,-73.95246,Entire home/apt,1,7,0.13,1,0,125
24833117,7834073,Manhattan,East Harlem,40.7879,-73.94796,Entire home/apt,2,27,1.94,1,31,250
13398340,5917464,Brooklyn,Bedford-Stuyvesant,40.68697,-73.94506,Entire home/apt,2,148,3.98,1,29,99
10000943,6891770,Manhattan,Upper West Side,40.78239,-73.97581,Entire home/apt,2,10,0.25,1,0,199
21540314,156585195,Brooklyn,Bergen Beach,40.62052,-73.91145,Entire home/apt,2,41,2.04,2,4,95
7535791,39483454,Brooklyn,Williamsburg,40.7129,-73.95565,Entire home/apt,14,2,0.04,1,0,180
31000518,16145840,Manhattan,East Harlem,40.79745,-73.93834,Entire home/apt,2,1,0.18,2,0,100
33774162,253906467,Manhattan,Hell's Kitchen,40.76483,-73.98975,Shared room,1,12,4.09,9,349,85
417685,119588,Brooklyn,Park Slope,40.66626,-73.97933,Entire home/apt,1,145,1.76,2,257,160
17717799,120767920,Queens,Flushing,40.75708,-73.81268,Private room,2,129,4.63,10,355,51
1696381,2717428,Manhattan,East Harlem,40.7977,-73.93754,Private room,1,37,0.53,1,139,75
1262053,6873370,Brooklyn,Sunset Park,40.66134,-73.98844,Entire home/apt,2,24,0.34,1,0,102
2628191,12360441,Bronx,Co-op City,40.86646,-73.82154,Private room,3,2,0.03,1,365,80
28642074,216136826,Bronx,Wakefield,40.8878,-73.85372,Private room,2,13,1.62,1,347,47
848170,4428278,Brooklyn,Kensington,40.64651,-73.97662,Entire home/apt,4,20,0.26,1,0,100
3831,4869,Brooklyn,Clinton Hill,40.68514,-73.95976,Entire home/apt,1,270,4.64,1,194,89
8409459,43108922,Brooklyn,Greenpoint,40.72321,-73.9433,Entire home/apt,3,107,2.38,2,277,150
28345654,147298964,Queens,Ditmars Steinway,40.7699,-73.91156,Entire home/apt,1,33,3.34,1,294,280
16805446,7786166,Brooklyn,Cobble Hill,40.68687,-73.99471,Entire home/apt,2,15,0.53,1,162,190
13459691,8569221,Brooklyn,Williamsburg,40.71696,-73.95727,Private room,5,87,2.43,2,305,90
36351543,52984497,Brooklyn,Bedford-Stuyvesant,40.68914,-73.92408,Private room,30,2,2.0,1,87,33
16617542,19053159,Manhattan,Lower East Side,40.71875,-73.98349,Private room,2,2,0.12,1,0,60
23942226,37806504,Brooklyn,Bushwick,40.70072,-73.91359,Private room,3,50,3.33,1,85,60
15818253,9549442,Brooklyn,Red Hook,40.67749,-74.00761,Private room,5,6,0.19,1,0,62
19209474,134415241,Brooklyn,Clinton Hill,40.68384,-73.96200999999999,Entire home/apt,2,4,0.16,1,0,350
7561314,39636434,Brooklyn,Bushwick,40.69095,-73.92385999999999,Private room,4,8,0.17,1,0,48
32038185,240203470,Queens,Jamaica,40.67804,-73.80122,Private room,1,44,9.23,1,41,25
8186068,2182167,Brooklyn,Williamsburg,40.71288,-73.94136999999999,Private room,2,2,0.04,1,0,80
573795,38513,Brooklyn,East Flatbush,40.65204,-73.94938,Entire home/apt,4,104,1.32,1,338,133
28202825,213014559,Queens,East Elmhurst,40.76828,-73.87751999999999,Entire home/apt,1,57,5.74,2,0,179
33187408,249870831,Brooklyn,Williamsburg,40.71395,-73.94022,Private room,1,2,1.15,1,124,65
32847511,247118366,Manhattan,Hell's Kitchen,40.76195,-73.98770999999999,Entire home/apt,2,14,4.24,1,212,260
19909197,52583380,Brooklyn,Park Slope,40.67872,-73.9792,Private room,3,8,0.33,1,0,88
16468001,49208451,Manhattan,Upper West Side,40.7819,-73.98366999999999,Private room,1,2,0.06,1,0,200
34282410,258826234,Brooklyn,Crown Heights,40.67708,-73.95489,Entire home/apt,7,1,0.63,1,35,175
21592694,157040162,Queens,Flushing,40.75456,-73.80417,Private room,1,37,2.19,1,39,48
11905189,4323335,Brooklyn,Bedford-Stuyvesant,40.686,-73.94629,Entire home/apt,4,22,0.67,1,11,105
10002428,5885714,Manhattan,Tribeca,40.71742,-74.00395999999999,Entire home/apt,3,14,0.36,1,54,485
31264500,115506821,Manhattan,Chinatown,40.71367,-73.99313000000001,Entire home/apt,2,4,0.71,1,0,175
20555087,90153911,Manhattan,Harlem,40.822790000000005,-73.95215999999999,Private room,2,2,0.09,1,0,65
19100971,81745867,Manhattan,Washington Heights,40.84917,-73.94048000000001,Private room,2,2,0.16,1,0,70
30762826,6051149,Brooklyn,Bedford-Stuyvesant,40.68341,-73.94608000000001,Entire home/apt,3,12,2.25,1,66,140
29644544,41323748,Manhattan,Washington Heights,40.834140000000005,-73.94565,Entire home/apt,5,18,2.19,1,1,125
30689655,13108315,Brooklyn,Park Slope,40.67409,-73.97546,Entire home/apt,8,3,0.48,1,7,100
23644644,52549310,Queens,Ditmars Steinway,40.77462,-73.91020999999999,Private room,2,6,0.38,1,0,70
1937323,10023559,Manhattan,Hell's Kitchen,40.76247,-73.99225,Entire home/apt,21,2,0.04,1,203,150
13589669,78485066,Brooklyn,East New York,40.6638,-73.89307,Entire home/apt,1,106,2.87,2,337,85
1785187,8222814,Manhattan,Lower East Side,40.72131,-73.98527,Private room,3,210,3.01,1,256,100
11162475,14713587,Manhattan,Upper West Side,40.80288,-73.96484,Private room,3,6,0.15,1,0,125
10016353,16664377,Manhattan,Lower East Side,40.71835,-73.99138,Private room,1,178,4.16,3,79,65
36108811,271616449,Bronx,Parkchester,40.8349,-73.85259,Private room,3,1,1.0,1,68,40
25476838,78289814,Bronx,North Riverdale,40.903290000000005,-73.89990999999999,Entire home/apt,2,27,2.13,1,328,105
15041647,69117812,Queens,Corona,40.73702,-73.857,Private room,1,105,3.07,1,347,60
34201695,6206040,Brooklyn,Bedford-Stuyvesant,40.6914,-73.9294,Private room,1,4,2.35,8,12,65
24725794,186905487,Manhattan,Harlem,40.80863,-73.95503000000001,Entire home/apt,2,68,4.76,1,32,92
29791183,1172202,Queens,Ditmars Steinway,40.76984,-73.90779,Private room,1,7,2.5,5,29,45
2196271,396599,Brooklyn,Bushwick,40.69972,-73.92244000000001,Private room,2,1,0.16,2,157,55
22886125,15377827,Brooklyn,Williamsburg,40.718990000000005,-73.95858,Private room,7,5,0.29,1,0,45
24405962,96694697,Brooklyn,Sheepshead Bay,40.60791,-73.96011999999999,Private room,2,4,0.29,2,358,50
27783586,20448671,Brooklyn,Williamsburg,40.70755,-73.94377,Private room,2,22,2.25,3,173,65
553565,567226,Manhattan,Inwood,40.86821,-73.92251999999999,Entire home/apt,10,25,0.3,1,129,120
